exec,step,fitness
23,25771,300499.0
23,25772,300499.0
23,25773,300499.0
23,25774,300499.0
23,25775,300499.0
23,25776,300499.0
23,25777,300499.0
23,25778,300499.0
23,25779,300499.0
23,25780,300499.0
23,25781,300499.0
23,25782,300499.0
23,25783,300499.0
23,25784,300499.0
23,25785,300499.0
23,25786,300499.0
23,25787,300499.0
23,25788,300499.0
23,25789,300499.0
23,25790,300499.0
23,25791,300499.0
23,25792,300499.0
23,25793,300499.0
23,25794,300499.0
23,25795,300499.0
23,25796,300499.0
23,25797,300499.0
23,25798,300499.0
23,25799,300499.0
23,25800,300499.0
23,25801,300499.0
23,25802,300499.0
23,25803,300499.0
23,25804,300499.0
23,25805,300499.0
23,25806,300499.0
23,25807,300499.0
23,25808,300499.0
23,25809,300499.0
23,25810,300499.0
23,25811,300499.0
23,25812,300499.0
23,25813,300499.0
23,25814,300499.0
23,25815,300499.0
23,25816,300499.0
23,25817,300499.0
23,25818,300499.0
23,25819,300499.0
23,25820,300499.0
23,25821,300499.0
23,25822,300499.0
23,25823,300499.0
23,25824,300499.0
23,25825,300499.0
23,25826,300499.0
23,25827,300499.0
23,25828,300499.0
23,25829,300499.0
23,25830,300499.0
23,25831,300499.0
23,25832,300499.0
23,25833,300499.0
23,25834,300499.0
23,25835,300499.0
23,25836,300499.0
23,25837,300499.0
23,25838,300499.0
23,25839,300499.0
23,25840,300499.0
23,25841,300499.0
23,25842,300499.0
23,25843,300499.0
23,25844,300499.0
23,25845,300499.0
23,25846,300499.0
23,25847,300499.0
23,25848,300499.0
23,25849,300499.0
23,25850,300499.0
23,25851,300499.0
23,25852,300499.0
23,25853,300499.0
23,25854,300499.0
23,25855,300499.0
23,25856,300499.0
23,25857,300499.0
23,25858,300499.0
23,25859,300499.0
23,25860,300499.0
23,25861,300499.0
23,25862,300499.0
23,25863,300499.0
23,25864,300499.0
23,25865,300499.0
23,25866,300499.0
23,25867,300499.0
23,25868,300499.0
23,25869,300499.0
23,25870,300499.0
23,25871,300499.0
23,25872,300499.0
23,25873,300499.0
23,25874,300499.0
23,25875,300499.0
23,25876,300499.0
23,25877,300499.0
23,25878,300499.0
23,25879,300499.0
23,25880,300499.0
23,25881,300499.0
23,25882,300499.0
23,25883,300499.0
23,25884,300499.0
23,25885,300499.0
23,25886,300499.0
23,25887,300499.0
23,25888,300499.0
23,25889,300499.0
23,25890,300499.0
23,25891,300499.0
23,25892,300499.0
23,25893,300499.0
23,25894,300499.0
23,25895,300499.0
23,25896,300499.0
23,25897,300499.0
23,25898,300499.0
23,25899,300499.0
23,25900,300499.0
23,25901,300499.0
23,25902,300499.0
23,25903,300499.0
23,25904,300499.0
23,25905,300499.0
23,25906,300499.0
23,25907,300499.0
23,25908,300499.0
23,25909,300499.0
23,25910,300499.0
23,25911,300499.0
23,25912,300499.0
23,25913,300499.0
23,25914,300499.0
23,25915,300499.0
23,25916,300499.0
23,25917,300499.0
23,25918,300499.0
23,25919,300499.0
23,25920,300499.0
23,25921,300499.0
23,25922,300499.0
23,25923,300499.0
23,25924,300499.0
23,25925,300499.0
23,25926,300499.0
23,25927,300499.0
23,25928,300499.0
23,25929,300499.0
23,25930,300499.0
23,25931,300499.0
23,25932,300499.0
23,25933,300499.0
23,25934,300499.0
23,25935,300499.0
23,25936,300499.0
23,25937,300499.0
23,25938,300499.0
23,25939,300499.0
23,25940,300499.0
23,25941,300499.0
23,25942,300499.0
23,25943,300499.0
23,25944,300499.0
23,25945,300499.0
23,25946,300499.0
23,25947,300499.0
23,25948,300499.0
23,25949,300499.0
23,25950,300499.0
23,25951,300499.0
23,25952,300499.0
23,25953,300499.0
23,25954,300499.0
23,25955,300499.0
23,25956,300499.0
23,25957,300499.0
23,25958,300499.0
23,25959,300499.0
23,25960,300499.0
23,25961,300499.0
23,25962,300499.0
23,25963,300499.0
23,25964,300499.0
23,25965,300499.0
23,25966,300499.0
23,25967,300499.0
23,25968,300499.0
23,25969,300499.0
23,25970,300499.0
23,25971,300499.0
23,25972,300499.0
23,25973,300499.0
23,25974,300499.0
23,25975,300499.0
23,25976,300499.0
23,25977,300499.0
23,25978,300499.0
23,25979,300499.0
23,25980,300499.0
23,25981,300499.0
23,25982,300499.0
23,25983,300499.0
23,25984,300499.0
23,25985,300499.0
23,25986,300499.0
23,25987,300499.0
23,25988,300499.0
23,25989,300499.0
23,25990,300499.0
23,25991,300499.0
23,25992,300499.0
23,25993,300499.0
23,25994,300499.0
23,25995,300499.0
23,25996,300499.0
23,25997,300499.0
23,25998,300499.0
23,25999,300499.0
23,26000,300499.0
23,26001,300499.0
23,26002,300499.0
23,26003,300499.0
23,26004,300499.0
23,26005,300499.0
23,26006,300499.0
23,26007,300499.0
23,26008,300499.0
23,26009,300499.0
23,26010,300499.0
23,26011,300499.0
23,26012,300499.0
23,26013,300499.0
23,26014,300499.0
23,26015,300499.0
23,26016,300499.0
23,26017,300499.0
23,26018,300499.0
23,26019,300499.0
23,26020,300499.0
23,26021,300499.0
23,26022,300499.0
23,26023,300499.0
23,26024,300499.0
23,26025,300499.0
23,26026,300499.0
23,26027,300499.0
23,26028,300499.0
23,26029,300499.0
23,26030,300499.0
23,26031,300499.0
23,26032,300499.0
23,26033,300499.0
23,26034,300499.0
23,26035,300499.0
23,26036,300499.0
23,26037,300499.0
23,26038,300499.0
23,26039,300499.0
23,26040,300499.0
23,26041,300499.0
23,26042,300499.0
23,26043,300499.0
23,26044,300499.0
23,26045,300499.0
23,26046,300499.0
23,26047,300499.0
23,26048,300499.0
23,26049,300499.0
23,26050,300499.0
23,26051,300499.0
23,26052,300499.0
23,26053,300499.0
23,26054,300499.0
23,26055,300499.0
23,26056,300499.0
23,26057,300499.0
23,26058,300499.0
23,26059,300499.0
23,26060,300499.0
23,26061,300499.0
23,26062,300499.0
23,26063,300499.0
23,26064,300499.0
23,26065,300499.0
23,26066,300499.0
23,26067,300499.0
23,26068,300499.0
23,26069,300499.0
23,26070,300499.0
23,26071,300499.0
23,26072,300499.0
23,26073,300499.0
23,26074,300499.0
23,26075,300499.0
23,26076,300499.0
23,26077,300499.0
23,26078,300499.0
23,26079,300499.0
23,26080,300499.0
23,26081,300499.0
23,26082,300499.0
23,26083,300499.0
23,26084,300499.0
23,26085,300499.0
23,26086,300499.0
23,26087,300499.0
23,26088,300499.0
23,26089,300499.0
23,26090,300499.0
23,26091,300499.0
23,26092,300499.0
23,26093,300499.0
23,26094,300499.0
23,26095,300499.0
23,26096,300499.0
23,26097,300499.0
23,26098,300499.0
23,26099,300499.0
23,26100,300499.0
23,26101,300499.0
23,26102,300499.0
23,26103,300499.0
23,26104,300499.0
23,26105,300499.0
23,26106,300499.0
23,26107,300499.0
23,26108,300499.0
23,26109,300499.0
23,26110,300499.0
23,26111,300499.0
23,26112,300499.0
23,26113,300499.0
23,26114,300499.0
23,26115,300499.0
23,26116,300499.0
23,26117,300499.0
23,26118,300499.0
23,26119,300499.0
23,26120,300499.0
23,26121,300499.0
23,26122,300499.0
23,26123,300499.0
23,26124,300499.0
23,26125,300499.0
23,26126,300499.0
23,26127,300499.0
23,26128,300499.0
23,26129,300499.0
23,26130,300499.0
23,26131,300499.0
23,26132,300499.0
23,26133,300499.0
23,26134,300499.0
23,26135,300499.0
23,26136,300499.0
23,26137,300499.0
23,26138,300499.0
23,26139,300499.0
23,26140,300499.0
23,26141,300499.0
23,26142,300499.0
23,26143,300499.0
23,26144,300499.0
23,26145,300499.0
23,26146,300499.0
23,26147,300499.0
23,26148,300499.0
23,26149,300499.0
23,26150,300499.0
23,26151,300499.0
23,26152,300499.0
23,26153,300499.0
23,26154,300499.0
23,26155,300499.0
23,26156,300499.0
23,26157,300499.0
23,26158,300499.0
23,26159,300499.0
23,26160,300499.0
23,26161,300499.0
23,26162,300499.0
23,26163,300499.0
23,26164,300499.0
23,26165,300499.0
23,26166,300499.0
23,26167,300499.0
23,26168,300499.0
23,26169,300499.0
23,26170,300499.0
23,26171,300499.0
23,26172,300499.0
23,26173,300499.0
23,26174,300499.0
23,26175,300499.0
23,26176,300499.0
23,26177,300499.0
23,26178,300499.0
23,26179,300499.0
23,26180,300499.0
23,26181,300499.0
23,26182,300499.0
23,26183,300499.0
23,26184,300499.0
23,26185,300499.0
23,26186,300499.0
23,26187,300499.0
23,26188,300499.0
23,26189,300499.0
23,26190,300499.0
23,26191,300499.0
23,26192,300499.0
23,26193,300499.0
23,26194,300499.0
23,26195,300499.0
23,26196,300499.0
23,26197,300499.0
23,26198,300499.0
23,26199,300499.0
23,26200,300499.0
23,26201,300499.0
23,26202,300499.0
23,26203,300499.0
23,26204,300499.0
23,26205,300499.0
23,26206,300499.0
23,26207,300499.0
23,26208,300499.0
23,26209,300499.0
23,26210,300499.0
23,26211,300499.0
23,26212,300499.0
23,26213,300499.0
23,26214,300499.0
23,26215,300499.0
23,26216,300499.0
23,26217,300499.0
23,26218,300499.0
23,26219,300499.0
23,26220,300499.0
23,26221,300499.0
23,26222,300499.0
23,26223,300499.0
23,26224,300499.0
23,26225,300499.0
23,26226,300499.0
23,26227,300499.0
23,26228,300499.0
23,26229,300499.0
23,26230,300499.0
23,26231,300499.0
23,26232,300499.0
23,26233,300499.0
23,26234,300499.0
23,26235,300499.0
23,26236,300499.0
23,26237,300499.0
23,26238,300499.0
23,26239,300499.0
23,26240,300499.0
23,26241,300499.0
23,26242,300499.0
23,26243,300499.0
23,26244,300499.0
23,26245,300499.0
23,26246,300499.0
23,26247,300499.0
23,26248,300499.0
23,26249,300499.0
23,26250,300499.0
23,26251,300499.0
23,26252,300499.0
23,26253,300499.0
23,26254,300499.0
23,26255,300499.0
23,26256,300499.0
23,26257,300499.0
23,26258,300499.0
23,26259,300499.0
23,26260,300499.0
23,26261,300499.0
23,26262,300499.0
23,26263,300499.0
23,26264,300499.0
23,26265,300499.0
23,26266,300499.0
23,26267,300499.0
23,26268,300499.0
23,26269,300499.0
23,26270,300499.0
23,26271,300499.0
23,26272,300499.0
23,26273,300499.0
23,26274,300499.0
23,26275,300499.0
23,26276,300499.0
23,26277,300499.0
23,26278,300499.0
23,26279,300499.0
23,26280,300499.0
23,26281,300499.0
23,26282,300499.0
23,26283,300499.0
23,26284,300499.0
23,26285,300499.0
23,26286,300499.0
23,26287,300499.0
23,26288,300499.0
23,26289,300499.0
23,26290,300499.0
23,26291,300499.0
23,26292,300499.0
23,26293,300499.0
23,26294,300499.0
23,26295,300499.0
23,26296,300499.0
23,26297,300499.0
23,26298,300499.0
23,26299,300499.0
23,26300,300499.0
23,26301,300499.0
23,26302,300499.0
23,26303,300499.0
23,26304,300499.0
23,26305,300499.0
23,26306,300499.0
23,26307,300499.0
23,26308,300499.0
23,26309,300499.0
23,26310,300499.0
23,26311,300499.0
23,26312,300499.0
23,26313,300499.0
23,26314,300499.0
23,26315,300499.0
23,26316,300499.0
23,26317,300499.0
23,26318,300499.0
23,26319,300499.0
23,26320,300499.0
23,26321,300499.0
23,26322,300499.0
23,26323,300499.0
23,26324,300499.0
23,26325,300499.0
23,26326,300499.0
23,26327,300499.0
23,26328,300499.0
23,26329,300499.0
23,26330,300499.0
23,26331,300499.0
23,26332,300499.0
23,26333,300499.0
23,26334,300499.0
23,26335,300499.0
23,26336,300499.0
23,26337,300499.0
23,26338,300499.0
23,26339,300499.0
23,26340,300499.0
23,26341,300499.0
23,26342,300499.0
23,26343,300499.0
23,26344,300499.0
23,26345,300499.0
23,26346,300499.0
23,26347,300499.0
23,26348,300499.0
23,26349,300499.0
23,26350,300499.0
23,26351,300499.0
23,26352,300499.0
23,26353,300499.0
23,26354,300499.0
23,26355,300499.0
23,26356,300499.0
23,26357,300499.0
23,26358,300499.0
23,26359,300499.0
23,26360,300499.0
23,26361,300499.0
23,26362,300499.0
23,26363,300499.0
23,26364,300499.0
23,26365,300499.0
23,26366,300499.0
23,26367,300499.0
23,26368,300499.0
23,26369,300499.0
23,26370,300499.0
23,26371,300499.0
23,26372,300499.0
23,26373,300499.0
23,26374,300499.0
23,26375,300499.0
23,26376,300499.0
23,26377,300499.0
23,26378,300499.0
23,26379,300499.0
23,26380,300499.0
23,26381,300499.0
23,26382,300499.0
23,26383,300499.0
23,26384,300499.0
23,26385,300499.0
23,26386,300499.0
23,26387,300499.0
23,26388,300499.0
23,26389,300499.0
23,26390,300499.0
23,26391,300499.0
23,26392,300499.0
23,26393,300499.0
23,26394,300499.0
23,26395,300499.0
23,26396,300499.0
23,26397,300499.0
23,26398,300499.0
23,26399,300499.0
23,26400,300499.0
23,26401,300499.0
23,26402,300499.0
23,26403,300499.0
23,26404,300499.0
23,26405,300499.0
23,26406,300499.0
23,26407,300499.0
23,26408,300499.0
23,26409,300499.0
23,26410,300499.0
23,26411,300499.0
23,26412,300499.0
23,26413,300499.0
23,26414,300499.0
23,26415,300499.0
23,26416,300499.0
23,26417,300499.0
23,26418,300499.0
23,26419,300499.0
23,26420,300499.0
23,26421,300499.0
23,26422,300499.0
23,26423,300499.0
23,26424,300499.0
23,26425,300499.0
23,26426,300499.0
23,26427,300499.0
23,26428,300499.0
23,26429,300499.0
23,26430,300499.0
23,26431,300499.0
23,26432,300499.0
23,26433,300499.0
23,26434,300499.0
23,26435,300499.0
23,26436,300499.0
23,26437,300499.0
23,26438,300499.0
23,26439,300499.0
23,26440,300499.0
23,26441,300499.0
23,26442,300499.0
23,26443,300499.0
23,26444,300499.0
23,26445,300499.0
23,26446,300499.0
23,26447,300499.0
23,26448,300499.0
23,26449,300499.0
23,26450,300499.0
23,26451,300499.0
23,26452,300499.0
23,26453,300499.0
23,26454,300499.0
23,26455,300499.0
23,26456,300499.0
23,26457,300499.0
23,26458,300499.0
23,26459,300499.0
23,26460,300499.0
23,26461,300499.0
23,26462,300499.0
23,26463,300499.0
23,26464,300499.0
23,26465,300499.0
23,26466,300499.0
23,26467,300499.0
23,26468,300499.0
23,26469,300499.0
23,26470,300499.0
23,26471,300499.0
23,26472,300499.0
23,26473,300499.0
23,26474,300499.0
23,26475,300499.0
23,26476,300499.0
23,26477,300499.0
23,26478,300499.0
23,26479,300499.0
23,26480,300499.0
23,26481,300499.0
23,26482,300499.0
23,26483,300499.0
23,26484,300499.0
23,26485,300499.0
23,26486,300499.0
23,26487,300499.0
23,26488,300499.0
23,26489,300499.0
23,26490,300499.0
23,26491,300499.0
23,26492,300499.0
23,26493,300499.0
23,26494,300499.0
23,26495,300499.0
23,26496,300499.0
23,26497,300499.0
23,26498,300499.0
23,26499,300499.0
23,26500,300499.0
23,26501,300499.0
23,26502,300499.0
23,26503,300499.0
23,26504,300499.0
23,26505,300499.0
23,26506,300499.0
23,26507,300499.0
23,26508,300499.0
23,26509,300499.0
23,26510,300499.0
23,26511,300499.0
23,26512,300499.0
23,26513,300499.0
23,26514,300499.0
23,26515,300499.0
23,26516,300499.0
23,26517,300499.0
23,26518,300499.0
23,26519,300499.0
23,26520,300499.0
23,26521,300499.0
23,26522,300499.0
23,26523,300499.0
23,26524,300499.0
23,26525,300499.0
23,26526,300499.0
23,26527,300499.0
23,26528,300499.0
23,26529,300499.0
23,26530,300499.0
23,26531,300499.0
23,26532,300499.0
23,26533,300499.0
23,26534,300499.0
23,26535,300499.0
23,26536,300499.0
23,26537,300499.0
23,26538,300499.0
23,26539,300499.0
23,26540,300499.0
23,26541,300499.0
23,26542,300499.0
23,26543,300499.0
23,26544,300499.0
23,26545,300499.0
23,26546,300499.0
23,26547,300499.0
23,26548,300499.0
23,26549,300499.0
23,26550,300499.0
23,26551,300499.0
23,26552,300499.0
23,26553,300499.0
23,26554,300499.0
23,26555,300499.0
23,26556,300499.0
23,26557,300499.0
23,26558,300499.0
23,26559,300499.0
23,26560,300499.0
23,26561,300499.0
23,26562,300499.0
23,26563,300499.0
23,26564,300499.0
23,26565,300499.0
23,26566,300499.0
23,26567,300499.0
23,26568,300499.0
23,26569,300499.0
23,26570,300499.0
23,26571,300499.0
23,26572,300499.0
23,26573,300499.0
23,26574,300499.0
23,26575,300499.0
23,26576,300499.0
23,26577,300499.0
23,26578,300499.0
23,26579,300499.0
23,26580,300499.0
23,26581,300499.0
23,26582,300499.0
23,26583,300499.0
23,26584,300499.0
23,26585,300499.0
23,26586,300499.0
23,26587,300499.0
23,26588,300499.0
23,26589,300499.0
23,26590,300499.0
23,26591,300499.0
23,26592,300499.0
23,26593,300499.0
23,26594,300499.0
23,26595,300499.0
23,26596,300499.0
23,26597,300499.0
23,26598,300499.0
23,26599,300499.0
23,26600,300499.0
23,26601,300499.0
23,26602,300499.0
23,26603,300499.0
23,26604,300499.0
23,26605,300499.0
23,26606,300499.0
23,26607,300499.0
23,26608,300499.0
23,26609,300499.0
23,26610,300499.0
23,26611,300499.0
23,26612,300499.0
23,26613,300499.0
23,26614,300499.0
23,26615,300499.0
23,26616,300499.0
23,26617,300499.0
23,26618,300499.0
23,26619,300499.0
23,26620,300499.0
23,26621,300499.0
23,26622,300499.0
23,26623,300499.0
23,26624,300499.0
23,26625,300499.0
23,26626,300499.0
23,26627,300499.0
23,26628,300499.0
23,26629,300499.0
23,26630,300499.0
23,26631,300499.0
23,26632,300499.0
23,26633,300499.0
23,26634,300499.0
23,26635,300499.0
23,26636,300499.0
23,26637,300499.0
23,26638,300499.0
23,26639,300499.0
23,26640,300499.0
23,26641,300499.0
23,26642,300499.0
23,26643,300499.0
23,26644,300499.0
23,26645,300499.0
23,26646,300499.0
23,26647,300499.0
23,26648,300499.0
23,26649,300499.0
23,26650,300499.0
23,26651,300499.0
23,26652,300499.0
23,26653,300499.0
23,26654,300499.0
23,26655,300499.0
23,26656,300499.0
23,26657,300499.0
23,26658,300499.0
23,26659,300499.0
23,26660,300499.0
23,26661,300499.0
23,26662,300499.0
23,26663,300499.0
23,26664,300499.0
23,26665,300499.0
23,26666,300499.0
23,26667,300499.0
23,26668,300499.0
23,26669,300499.0
23,26670,300499.0
23,26671,300499.0
23,26672,300499.0
23,26673,300499.0
23,26674,300499.0
23,26675,300499.0
23,26676,300499.0
23,26677,300499.0
23,26678,300499.0
23,26679,300499.0
23,26680,300499.0
23,26681,300499.0
23,26682,300499.0
23,26683,300499.0
23,26684,300499.0
23,26685,300499.0
23,26686,300499.0
23,26687,300499.0
23,26688,300499.0
23,26689,300499.0
23,26690,300499.0
23,26691,300499.0
23,26692,300499.0
23,26693,300499.0
23,26694,300499.0
23,26695,300499.0
23,26696,300499.0
23,26697,300499.0
23,26698,300499.0
23,26699,300499.0
23,26700,300499.0
23,26701,300499.0
23,26702,300499.0
23,26703,300499.0
23,26704,300499.0
23,26705,300499.0
23,26706,300499.0
23,26707,300499.0
23,26708,300499.0
23,26709,300499.0
23,26710,300499.0
23,26711,300499.0
23,26712,300499.0
23,26713,300499.0
23,26714,300499.0
23,26715,300499.0
23,26716,300499.0
23,26717,300499.0
23,26718,300499.0
23,26719,300499.0
23,26720,300499.0
23,26721,300499.0
23,26722,300499.0
23,26723,300499.0
23,26724,300499.0
23,26725,300499.0
23,26726,300499.0
23,26727,300499.0
23,26728,300499.0
23,26729,300499.0
23,26730,300499.0
23,26731,300499.0
23,26732,300499.0
23,26733,300499.0
23,26734,300499.0
23,26735,300499.0
23,26736,300499.0
23,26737,300499.0
23,26738,300499.0
23,26739,300499.0
23,26740,300499.0
23,26741,300499.0
23,26742,300499.0
23,26743,300499.0
23,26744,300499.0
23,26745,300499.0
23,26746,300499.0
23,26747,300499.0
23,26748,300499.0
23,26749,300499.0
23,26750,300499.0
23,26751,300499.0
23,26752,300499.0
23,26753,300499.0
23,26754,300499.0
23,26755,300499.0
23,26756,300499.0
23,26757,300499.0
23,26758,300499.0
23,26759,300499.0
23,26760,300499.0
23,26761,300499.0
23,26762,300499.0
23,26763,300499.0
23,26764,300499.0
23,26765,300499.0
23,26766,300499.0
23,26767,300499.0
23,26768,300499.0
23,26769,300499.0
23,26770,300499.0
23,26771,300499.0
23,26772,300499.0
23,26773,300499.0
23,26774,300499.0
23,26775,300499.0
23,26776,300499.0
23,26777,300499.0
23,26778,300499.0
23,26779,300499.0
23,26780,300499.0
23,26781,300499.0
23,26782,300499.0
23,26783,300499.0
23,26784,300499.0
23,26785,300499.0
23,26786,300499.0
23,26787,300499.0
23,26788,300499.0
23,26789,300499.0
23,26790,300499.0
23,26791,300499.0
23,26792,300499.0
23,26793,300499.0
23,26794,300499.0
23,26795,300499.0
23,26796,300499.0
23,26797,300499.0
23,26798,300499.0
23,26799,300499.0
23,26800,300499.0
23,26801,300499.0
23,26802,300499.0
23,26803,300499.0
23,26804,300499.0
23,26805,300499.0
23,26806,300499.0
23,26807,300499.0
23,26808,300499.0
23,26809,300499.0
23,26810,300499.0
23,26811,300499.0
23,26812,300499.0
23,26813,300499.0
23,26814,300499.0
23,26815,300499.0
23,26816,300499.0
23,26817,300499.0
23,26818,300499.0
23,26819,300499.0
23,26820,300499.0
23,26821,300499.0
23,26822,300499.0
23,26823,300499.0
23,26824,300499.0
23,26825,300499.0
23,26826,300499.0
23,26827,300499.0
23,26828,300499.0
23,26829,300499.0
23,26830,300499.0
23,26831,300499.0
23,26832,300499.0
23,26833,300499.0
23,26834,300499.0
23,26835,300499.0
23,26836,300499.0
23,26837,300499.0
23,26838,300499.0
23,26839,300499.0
23,26840,300499.0
23,26841,300499.0
23,26842,300499.0
23,26843,300499.0
23,26844,300499.0
23,26845,300499.0
23,26846,300499.0
23,26847,300499.0
23,26848,300499.0
23,26849,300499.0
23,26850,300499.0
23,26851,300499.0
23,26852,300499.0
23,26853,300499.0
23,26854,300499.0
23,26855,300499.0
23,26856,300499.0
23,26857,300499.0
23,26858,300499.0
23,26859,300499.0
23,26860,300499.0
23,26861,300499.0
23,26862,300499.0
23,26863,300499.0
23,26864,300499.0
23,26865,300499.0
23,26866,300499.0
23,26867,300499.0
23,26868,300499.0
23,26869,300499.0
23,26870,300499.0
23,26871,300499.0
23,26872,300499.0
23,26873,300499.0
23,26874,300499.0
23,26875,300499.0
23,26876,300499.0
23,26877,300499.0
23,26878,300499.0
23,26879,300499.0
23,26880,300499.0
23,26881,300499.0
23,26882,300499.0
23,26883,300499.0
23,26884,300499.0
23,26885,300499.0
23,26886,300499.0
23,26887,300499.0
23,26888,300499.0
23,26889,300499.0
23,26890,300499.0
23,26891,300499.0
23,26892,300499.0
23,26893,300499.0
23,26894,300499.0
23,26895,300499.0
23,26896,300499.0
23,26897,300499.0
23,26898,300499.0
23,26899,300499.0
23,26900,300499.0
23,26901,300499.0
23,26902,300499.0
23,26903,300499.0
23,26904,300499.0
23,26905,300499.0
23,26906,300499.0
23,26907,300499.0
23,26908,300499.0
23,26909,300499.0
23,26910,300499.0
23,26911,300499.0
23,26912,300499.0
23,26913,300499.0
23,26914,300499.0
23,26915,300499.0
23,26916,300499.0
23,26917,300499.0
23,26918,300499.0
23,26919,300499.0
23,26920,300499.0
23,26921,300499.0
23,26922,300499.0
23,26923,300499.0
23,26924,300499.0
23,26925,300499.0
23,26926,300499.0
23,26927,300499.0
23,26928,300499.0
23,26929,300499.0
23,26930,300499.0
23,26931,300499.0
23,26932,300499.0
23,26933,300499.0
23,26934,300499.0
23,26935,300499.0
23,26936,300499.0
23,26937,300499.0
23,26938,300499.0
23,26939,300499.0
23,26940,300499.0
23,26941,300499.0
23,26942,300499.0
23,26943,300499.0
23,26944,300499.0
23,26945,300499.0
23,26946,300499.0
23,26947,300499.0
23,26948,300499.0
23,26949,300499.0
23,26950,300499.0
23,26951,300499.0
23,26952,300499.0
23,26953,300499.0
23,26954,300499.0
23,26955,300499.0
23,26956,300499.0
23,26957,300499.0
23,26958,300499.0
23,26959,300499.0
23,26960,300499.0
23,26961,300499.0
23,26962,300499.0
23,26963,300499.0
23,26964,300499.0
23,26965,300499.0
23,26966,300499.0
23,26967,300499.0
23,26968,300499.0
23,26969,300499.0
23,26970,300499.0
23,26971,300499.0
23,26972,300499.0
23,26973,300499.0
23,26974,300499.0
23,26975,300499.0
23,26976,300499.0
23,26977,300499.0
23,26978,300499.0
23,26979,300499.0
23,26980,300499.0
23,26981,300499.0
23,26982,300499.0
23,26983,300499.0
23,26984,300499.0
23,26985,300499.0
23,26986,300499.0
23,26987,300499.0
23,26988,300499.0
23,26989,300499.0
23,26990,300499.0
23,26991,300499.0
23,26992,300499.0
23,26993,300499.0
23,26994,300499.0
23,26995,300499.0
23,26996,300499.0
23,26997,300499.0
23,26998,300499.0
23,26999,300499.0
23,27000,300499.0
23,27001,300499.0
23,27002,300499.0
23,27003,300499.0
23,27004,300499.0
23,27005,300499.0
23,27006,300499.0
23,27007,300499.0
23,27008,300499.0
23,27009,300499.0
23,27010,300499.0
23,27011,300499.0
23,27012,300499.0
23,27013,300499.0
23,27014,300499.0
23,27015,300499.0
23,27016,300499.0
23,27017,300499.0
23,27018,300499.0
23,27019,300499.0
23,27020,300499.0
23,27021,300499.0
23,27022,300499.0
23,27023,300499.0
23,27024,300499.0
23,27025,300499.0
23,27026,300499.0
23,27027,300499.0
23,27028,300499.0
23,27029,300499.0
23,27030,300499.0
23,27031,300499.0
23,27032,300499.0
23,27033,300499.0
23,27034,300499.0
23,27035,300499.0
23,27036,300499.0
23,27037,300499.0
23,27038,300499.0
23,27039,300499.0
23,27040,300499.0
23,27041,300499.0
23,27042,300499.0
23,27043,300499.0
23,27044,300499.0
23,27045,300499.0
23,27046,300499.0
23,27047,300499.0
23,27048,300499.0
23,27049,300499.0
23,27050,300499.0
23,27051,300499.0
23,27052,300499.0
23,27053,300499.0
23,27054,300499.0
23,27055,300499.0
23,27056,300499.0
23,27057,300499.0
23,27058,300499.0
23,27059,300499.0
23,27060,300499.0
23,27061,300499.0
23,27062,300499.0
23,27063,300499.0
23,27064,300499.0
23,27065,300499.0
23,27066,300499.0
23,27067,300499.0
23,27068,300499.0
23,27069,300499.0
23,27070,300499.0
23,27071,300499.0
23,27072,300499.0
23,27073,300499.0
23,27074,300499.0
23,27075,300499.0
23,27076,300499.0
23,27077,300499.0
23,27078,300499.0
23,27079,300499.0
23,27080,300499.0
23,27081,300499.0
23,27082,300499.0
23,27083,300499.0
23,27084,300499.0
23,27085,300499.0
23,27086,300499.0
23,27087,300499.0
23,27088,300499.0
23,27089,300499.0
23,27090,300499.0
23,27091,300499.0
23,27092,300499.0
23,27093,300499.0
23,27094,300499.0
23,27095,300499.0
23,27096,300499.0
23,27097,300499.0
23,27098,300499.0
23,27099,300499.0
23,27100,300499.0
23,27101,300499.0
23,27102,300499.0
23,27103,300499.0
23,27104,300499.0
23,27105,300499.0
23,27106,300499.0
23,27107,300499.0
23,27108,300499.0
23,27109,300499.0
23,27110,300499.0
23,27111,300499.0
23,27112,300499.0
23,27113,300499.0
23,27114,300499.0
23,27115,300499.0
23,27116,300499.0
23,27117,300499.0
23,27118,300499.0
23,27119,300499.0
23,27120,300499.0
23,27121,300499.0
23,27122,300499.0
23,27123,300499.0
23,27124,300499.0
23,27125,300499.0
23,27126,300499.0
23,27127,300499.0
23,27128,300499.0
23,27129,300499.0
23,27130,300499.0
23,27131,300499.0
23,27132,300499.0
23,27133,300499.0
23,27134,300499.0
23,27135,300499.0
23,27136,300499.0
23,27137,300499.0
23,27138,300499.0
23,27139,300499.0
23,27140,300499.0
23,27141,300499.0
23,27142,300499.0
23,27143,300499.0
23,27144,300499.0
23,27145,300499.0
23,27146,300499.0
23,27147,300499.0
23,27148,300499.0
23,27149,300499.0
23,27150,300499.0
23,27151,300499.0
23,27152,300499.0
23,27153,300499.0
23,27154,300499.0
23,27155,300499.0
23,27156,300499.0
23,27157,300499.0
23,27158,300499.0
23,27159,300499.0
23,27160,300499.0
23,27161,300499.0
23,27162,300499.0
23,27163,300499.0
23,27164,300499.0
23,27165,300499.0
23,27166,300499.0
23,27167,300499.0
23,27168,300499.0
23,27169,300499.0
